geoid,tract_name,hh_total,hh_no_vehicle,hh_one_vehicle,hh_two_vehicle,hh_three_plus_vehicle,pct_hh_no_vehicle,pct_hh_one_vehicle,pct_hh_two_vehicle,pct_hh_three_plus_vehicle
17031150600,Census Tract 1506; Cook County; Illinois,1414,102,483,642,173,0.07213578500707214,0.3415841584158416,0.45403111739745405,0.12234794908062235
17031150700,Census Tract 1507; Cook County; Illinois,1423,70,644,349,258,0.049191848208011243,0.45256500351370343,0.24525650035137034,0.18130709768095574
17031150800,Census Tract 1508; Cook County; Illinois,1709,137,666,600,243,0.08016383850204799,0.38970157987126974,0.3510825043885313,0.14218841427735518
17031151001,Census Tract 1510.01; Cook County; Illinois,887,55,386,324,50,0.06200676437429538,0.4351747463359639,0.3652762119503946,0.05636978579481398
17031151002,Census Tract 1510.02; Cook County; Illinois,1648,257,534,518,214,0.15594660194174756,0.32402912621359226,0.3143203883495146,0.12985436893203883
17031151100,Census Tract 1511; Cook County; Illinois,1850,194,931,474,154,0.10486486486486486,0.5032432432432432,0.2562162162162162,0.08324324324324324
17031151200,Census Tract 1512; Cook County; Illinois,1303,140,571,417,109,0.10744435917114352,0.4382194934765925,0.3200306983883346,0.08365310821181889
17031160100,Census Tract 1601; Cook County; Illinois,999,89,492,287,62,0.0890890890890891,0.4924924924924925,0.2872872872872873,0.062062062062062065
17031160200,Census Tract 1602; Cook County; Illinois,1321,154,534,480,95,0.1165783497350492,0.40423921271763813,0.3633610900832703,0.07191521574564724
17031160300,Census Tract 1603; Cook County; Illinois,1792,298,995,461,38,0.16629464285714285,0.5552455357142857,0.2572544642857143,0.021205357142857144
17031160400,Census Tract 1604; Cook County; Illinois,2138,436,954,600,148,0.2039289055191768,0.4462114125350795,0.2806361085126286,0.06922357343311505
17031160501,Census Tract 1605.01; Cook County; Illinois,1410,189,672,468,63,0.13404255319148936,0.4765957446808511,0.33191489361702126,0.04468085106382979
17031160502,Census Tract 1605.02; Cook County; Illinois,1560,206,772,497,46,0.13205128205128205,0.4948717948717949,0.31858974358974357,0.029487179487179487
17031160601,Census Tract 1606.01; Cook County; Illinois,1522,287,781,425,29,0.1885676741130092,0.5131406044678055,0.2792378449408673,0.019053876478318004
17031160602,Census Tract 1606.02; Cook County; Illinois,1578,229,864,423,43,0.14512040557667935,0.5475285171102662,0.26806083650190116,0.027249683143219267
17031160700,Census Tract 1607; Cook County; Illinois,2532,325,1545,500,97,0.1283570300157978,0.6101895734597157,0.19747235387045814,0.03830963665086888
17031160800,Census Tract 1608; Cook County; Illinois,1878,128,971,635,133,0.06815761448349308,0.5170394036208733,0.33812566560170393,0.07082002129925452
17031160900,Census Tract 1609; Cook County; Illinois,1037,96,488,371,82,0.09257473481195758,0.47058823529411764,0.35776277724204436,0.07907425265188042
17031161000,Census Tract 1610; Cook County; Illinois,823,74,488,177,67,0.0899149453219927,0.5929526123936817,0.21506682867557717,0.08140947752126367
17031161100,Census Tract 1611; Cook County; Illinois,750,47,310,316,49,0.06266666666666666,0.41333333333333333,0.42133333333333334,0.06533333333333333
17031161200,Census Tract 1612; Cook County; Illinois,1089,187,401,423,78,0.1717171717171717,0.3682277318640955,0.3884297520661157,0.07162534435261708
17031161300,Census Tract 1613; Cook County; Illinois,1577,379,617,521,46,0.2403297400126823,0.39124920735573876,0.3303741280913126,0.029169308814204185
17031170100,Census Tract 1701; Cook County; Illinois,1085,165,692,218,10,0.15207373271889402,0.6377880184331797,0.20092165898617512,0.009216589861751152
17031170200,Census Tract 1702; Cook County; Illinois,1293,77,600,264,230,0.05955143078112916,0.46403712296983757,0.20417633410672853,0.17788089713843774
17031170300,Census Tract 1703; Cook County; Illinois,1838,70,641,761,240,0.03808487486398259,0.3487486398258977,0.41403699673558214,0.1305767138193689
17031170400,Census Tract 1704; Cook County; Illinois,1609,87,697,541,202,0.054070851460534496,0.4331883157240522,0.3362336855189559,0.12554381603480422
17031170500,Census Tract 1705; Cook County; Illinois,2076,99,963,595,328,0.0476878612716763,0.4638728323699422,0.2866088631984586,0.1579961464354528
17031170600,Census Tract 1706; Cook County; Illinois,965,49,404,345,100,0.05077720207253886,0.41865284974093264,0.35751295336787564,0.10362694300518134
17031170700,Census Tract 1707; Cook County; Illinois,1153,63,384,480,139,0.05464006938421509,0.33304423243712056,0.4163052905464007,0.12055507372072853
17031170800,Census Tract 1708; Cook County; Illinois,1498,104,526,710,119,0.06942590120160214,0.35113484646194926,0.4739652870493992,0.0794392523364486
17031170900,Census Tract 1709; Cook County; Illinois,638,64,201,316,57,0.10031347962382445,0.31504702194357365,0.4952978056426332,0.08934169278996865
17031171000,Census Tract 1710; Cook County; Illinois,2697,179,1097,1010,308,0.06637004078605858,0.40674823878383387,0.37449017426770487,0.11420096403411198
17031171100,Census Tract 1711; Cook County; Illinois,1343,81,458,434,341,0.06031273268801191,0.34102755026061055,0.3231571109456441,0.2539091586001489
17031180100,Census Tract 1801; Cook County; Illinois,2289,95,845,852,341,0.041502839667977284,0.3691568370467453,0.3722149410222805,0.1489733508082132
17031190100,Census Tract 1901; Cook County; Illinois,857,283,239,192,138,0.33022170361726955,0.27887981330221706,0.22403733955659277,0.16102683780630106
17031190200,Census Tract 1902; Cook County; Illinois,1623,199,530,522,184,0.1226124460874923,0.32655576093653726,0.32162661737523107,0.11337030191004313
17031190300,Census Tract 1903; Cook County; Illinois,2051,332,822,558,170,0.16187225743539738,0.4007801072647489,0.2720624085811799,0.08288639687957094
17031190401,Census Tract 1904.01; Cook County; Illinois,1292,111,373,444,323,0.08591331269349846,0.2886996904024768,0.34365325077399383,0.25
17031190402,Census Tract 1904.02; Cook County; Illinois,1791,257,874,504,76,0.14349525404801786,0.4879955332216639,0.2814070351758794,0.04243439419318816
17031190601,Census Tract 1906.01; Cook County; Illinois,1001,58,345,348,79,0.057942057942057944,0.34465534465534464,0.34765234765234765,0.07892107892107893
17031190602,Census Tract 1906.02; Cook County; Illinois,1581,134,663,609,115,0.08475648323845668,0.41935483870967744,0.38519924098671726,0.07273877292852625
17031190701,Census Tract 1907.01; Cook County; Illinois,889,118,358,352,61,0.1327334083239595,0.4026996625421822,0.39595050618672667,0.0686164229471316
17031190702,Census Tract 1907.02; Cook County; Illinois,1501,323,542,384,234,0.21518987341772153,0.36109260493004663,0.2558294470353098,0.1558960692871419
17031190800,Census Tract 1908; Cook County; Illinois,1907,274,831,537,87,0.14368117461982172,0.4357629785002622,0.2815941269008915,0.04562139486103828
17031190900,Census Tract 1909; Cook County; Illinois,611,90,300,153,32,0.14729950900163666,0.4909983633387889,0.25040916530278234,0.05237315875613748
17031191000,Census Tract 1910; Cook County; Illinois,731,84,313,175,85,0.11491108071135431,0.42818057455540354,0.2393980848153215,0.11627906976744186
17031191100,Census Tract 1911; Cook County; Illinois,1898,250,822,607,132,0.13171759747102213,0.43308746048472074,0.3198103266596417,0.06954689146469968
17031191200,Census Tract 1912; Cook County; Illinois,1077,152,489,322,103,0.14113277623026926,0.45403899721448465,0.2989786443825441,0.09563602599814298
17031191301,Census Tract 1913.01; Cook County; Illinois,1587,262,596,389,168,0.16509136735979837,0.3755513547574039,0.24511657214870824,0.10586011342155009
17031191302,Census Tract 1913.02; Cook County; Illinois,1180,292,398,291,115,0.24745762711864408,0.33728813559322035,0.24661016949152542,0.09745762711864407
17031200100,Census Tract 2001; Cook County; Illinois,1297,196,547,396,75,0.15111796453353893,0.4217424826522745,0.3053199691595991,0.05782575173477255
17031200200,Census Tract 2002; Cook County; Illinois,1728,276,656,563,53,0.1597222222222222,0.37962962962962965,0.3258101851851852,0.030671296296296297
17031200300,Census Tract 2003; Cook County; Illinois,721,25,548,89,26,0.03467406380027739,0.7600554785020804,0.12343966712898752,0.036061026352288486
17031200401,Census Tract 2004.01; Cook County; Illinois,931,93,431,255,104,0.09989258861439312,0.46294307196562834,0.2738990332975295,0.11170784103114931
17031200402,Census Tract 2004.02; Cook County; Illinois,1340,26,506,411,257,0.019402985074626865,0.3776119402985075,0.30671641791044774,0.1917910447761194
17031210100,Census Tract 2101; Cook County; Illinois,1758,135,890,606,89,0.07679180887372014,0.5062571103526735,0.3447098976109215,0.05062571103526735
17031210400,Census Tract 2104; Cook County; Illinois,967,187,461,276,43,0.19338159255429163,0.4767321613236815,0.2854188210961737,0.04446742502585315
17031210501,Census Tract 2105.01; Cook County; Illinois,1376,256,729,286,80,0.18604651162790697,0.529796511627907,0.20784883720930233,0.05813953488372093
17031210502,Census Tract 2105.02; Cook County; Illinois,1516,198,721,477,96,0.13060686015831136,0.47559366754617416,0.31464379947229554,0.0633245382585752
17031210601,Census Tract 2106.01; Cook County; Illinois,1142,234,618,207,77,0.20490367775831875,0.5411558669001751,0.18126094570928197,0.06742556917688267
17031210602,Census Tract 2106.02; Cook County; Illinois,1682,391,800,325,137,0.232461355529132,0.4756242568370987,0.19322235434007135,0.08145065398335315
17031210700,Census Tract 2107; Cook County; Illinois,1560,311,789,388,13,0.19935897435897437,0.5057692307692307,0.24871794871794872,0.008333333333333333
17031210800,Census Tract 2108; Cook County; Illinois,435,54,221,131,29,0.12413793103448276,0.5080459770114942,0.30114942528735633,0.06666666666666667
17031210900,Census Tract 2109; Cook County; Illinois,1512,192,839,433,40,0.12698412698412698,0.5548941798941799,0.2863756613756614,0.026455026455026454
17031220300,Census Tract 2203; Cook County; Illinois,975,130,552,267,18,0.13333333333333333,0.5661538461538461,0.27384615384615385,0.018461538461538463
17031220400,Census Tract 2204; Cook County; Illinois,1150,230,614,289,17,0.2,0.5339130434782609,0.25130434782608696,0.014782608695652174
17031220500,Census Tract 2205; Cook County; Illinois,1420,333,776,238,65,0.23450704225352112,0.5464788732394367,0.1676056338028169,0.045774647887323945
17031220601,Census Tract 2206.01; Cook County; Illinois,754,149,370,203,16,0.1976127320954907,0.4907161803713528,0.2692307692307692,0.021220159151193633
17031220602,Census Tract 2206.02; Cook County; Illinois,2674,1279,1044,261,63,0.47830964846671653,0.39042632759910245,0.09760658189977561,0.02356020942408377
17031220701,Census Tract 2207.01; Cook County; Illinois,1141,212,613,272,34,0.18580192813321647,0.537248028045574,0.23838737949167396,0.029798422436459245
17031220702,Census Tract 2207.02; Cook County; Illinois,1657,300,811,371,114,0.18105009052504525,0.4894387447193724,0.22389861194930596,0.0687990343995172
17031220901,Census Tract 2209.01; Cook County; Illinois,1032,206,590,150,50,0.1996124031007752,0.5717054263565892,0.14534883720930233,0.04844961240310078
17031220902,Census Tract 2209.02; Cook County; Illinois,1055,100,470,374,104,0.0947867298578199,0.44549763033175355,0.35450236966824644,0.0985781990521327
17031221000,Census Tract 2210; Cook County; Illinois,1100,142,629,267,52,0.1290909090909091,0.5718181818181818,0.24272727272727274,0.04727272727272727
17031221100,Census Tract 2211; Cook County; Illinois,2037,373,1262,235,135,0.18311242022582228,0.6195385370643103,0.11536573392243496,0.0662739322533137
17031221200,Census Tract 2212; Cook County; Illinois,1298,274,697,298,29,0.2110939907550077,0.536979969183359,0.2295839753466872,0.02234206471494607
17031221300,Census Tract 2213; Cook County; Illinois,1479,463,605,288,92,0.31304935767410413,0.4090601757944557,0.1947261663286004,0.06220419202163624
17031221400,Census Tract 2214; Cook County; Illinois,1529,436,735,313,28,0.28515369522563766,0.4807063440156965,0.20470896010464357,0.01831262262916939
17031221500,Census Tract 2215; Cook County; Illinois,1442,538,629,246,29,0.37309292649098474,0.43619972260748957,0.17059639389736478,0.02011095700416089
17031221600,Census Tract 2216; Cook County; Illinois,1368,259,618,380,96,0.18932748538011696,0.4517543859649123,0.2777777777777778,0.07017543859649122
17031222200,Census Tract 2222; Cook County; Illinois,1018,147,660,208,3,0.1444007858546169,0.6483300589390962,0.2043222003929273,0.0029469548133595285
17031222500,Census Tract 2225; Cook County; Illinois,549,64,290,162,30,0.11657559198542805,0.5282331511839709,0.29508196721311475,0.0546448087431694
17031222600,Census Tract 2226; Cook County; Illinois,754,174,418,162,0,0.23076923076923078,0.5543766578249337,0.21485411140583555,0.0
17031222700,Census Tract 2227; Cook County; Illinois,819,106,518,157,13,0.12942612942612944,0.6324786324786325,0.1916971916971917,0.015873015873015872
17031222800,Census Tract 2228; Cook County; Illinois,433,61,274,88,10,0.14087759815242495,0.6327944572748267,0.20323325635103925,0.023094688221709007
17031222900,Census Tract 2229; Cook County; Illinois,396,93,167,106,21,0.23484848484848486,0.4217171717171717,0.2676767676767677,0.05303030303030303
17031230100,Census Tract 2301; Cook County; Illinois,628,161,322,128,0,0.25636942675159236,0.5127388535031847,0.20382165605095542,0.0
17031230200,Census Tract 2302; Cook County; Illinois,688,103,318,248,19,0.14970930232558138,0.4622093023255814,0.36046511627906974,0.027616279069767442
17031230300,Census Tract 2303; Cook County; Illinois,247,7,79,116,19,0.02834008097165992,0.31983805668016196,0.46963562753036436,0.07692307692307693
17031230400,Census Tract 2304; Cook County; Illinois,774,69,389,235,67,0.08914728682170543,0.5025839793281653,0.30361757105943155,0.08656330749354005
17031230500,Census Tract 2305; Cook County; Illinois,1291,421,570,183,73,0.32610379550735863,0.4415182029434547,0.14175058094500387,0.056545313710302095
17031230600,Census Tract 2306; Cook County; Illinois,2164,698,494,723,181,0.32255083179297594,0.22828096118299446,0.33410351201478744,0.08364140480591498
17031230700,Census Tract 2307; Cook County; Illinois,2070,500,991,401,116,0.24154589371980675,0.478743961352657,0.193719806763285,0.05603864734299517
17031230800,Census Tract 2308; Cook County; Illinois,376,16,157,84,59,0.0425531914893617,0.4175531914893617,0.22340425531914893,0.15691489361702127
17031230900,Census Tract 2309; Cook County; Illinois,2024,412,997,540,0,0.20355731225296442,0.4925889328063241,0.26679841897233203,0.0
17031231100,Census Tract 2311; Cook County; Illinois,424,68,154,113,81,0.16037735849056603,0.3632075471698113,0.2665094339622642,0.19103773584905662
17031231200,Census Tract 2312; Cook County; Illinois,1985,771,906,204,55,0.38841309823677583,0.4564231738035264,0.10277078085642317,0.027707808564231738
17031231500,Census Tract 2315; Cook County; Illinois,2270,851,769,432,42,0.3748898678414097,0.3387665198237885,0.19030837004405288,0.018502202643171806
17031240200,Census Tract 2402; Cook County; Illinois,805,122,395,223,65,0.1515527950310559,0.4906832298136646,0.27701863354037265,0.08074534161490683
17031240300,Census Tract 2403; Cook County; Illinois,610,111,310,157,23,0.1819672131147541,0.5081967213114754,0.2573770491803279,0.03770491803278689
17031240500,Census Tract 2405; Cook County; Illinois,1349,155,997,191,6,0.11489992587101557,0.7390659747961453,0.14158636026686433,0.004447739065974796
17031240600,Census Tract 2406; Cook County; Illinois,771,92,481,180,18,0.11932555123216602,0.6238651102464332,0.23346303501945526,0.023346303501945526
17031240700,Census Tract 2407; Cook County; Illinois,718,214,276,220,8,0.298050139275766,0.38440111420612816,0.3064066852367688,0.011142061281337047
17031240800,Census Tract 2408; Cook County; Illinois,695,109,385,179,22,0.15683453237410072,0.5539568345323741,0.25755395683453236,0.031654676258992806
17031240900,Census Tract 2409; Cook County; Illinois,541,76,325,113,27,0.14048059149722736,0.600739371534196,0.2088724584103512,0.04990757855822551
17031241000,Census Tract 2410; Cook County; Illinois,860,179,493,188,0,0.20813953488372092,0.5732558139534883,0.2186046511627907,0.0
17031241100,Census Tract 2411; Cook County; Illinois,1664,439,723,454,48,0.26382211538461536,0.4344951923076923,0.27283653846153844,0.028846153846153848
17031241200,Census Tract 2412; Cook County; Illinois,887,229,397,245,11,0.25817361894024804,0.447576099210823,0.2762119503945885,0.012401352874859075
17031241300,Census Tract 2413; Cook County; Illinois,791,140,435,201,15,0.17699115044247787,0.549936788874842,0.25410872313527183,0.018963337547408345
17031241400,Census Tract 2414; Cook County; Illinois,2600,606,1261,577,156,0.23307692307692307,0.485,0.22192307692307692,0.06
17031241500,Census Tract 2415; Cook County; Illinois,1305,249,664,392,0,0.19080459770114944,0.5088122605363985,0.3003831417624521,0.0
17031241600,Census Tract 2416; Cook County; Illinois,1774,476,1041,247,10,0.26832018038331457,0.5868094701240135,0.13923337091319052,0.005636978579481398
17031242000,Census Tract 2420; Cook County; Illinois,2312,770,1058,440,29,0.33304498269896193,0.45761245674740486,0.1903114186851211,0.012543252595155709
17031242100,Census Tract 2421; Cook County; Illinois,2044,399,1466,166,13,0.1952054794520548,0.7172211350293543,0.0812133072407045,0.006360078277886497
17031242200,Census Tract 2422; Cook County; Illinois,1975,241,1312,409,13,0.1220253164556962,0.6643037974683544,0.20708860759493672,0.006582278481012658
17031242300,Census Tract 2423; Cook County; Illinois,1620,184,1152,199,85,0.11358024691358025,0.7111111111111111,0.12283950617283951,0.05246913580246913
17031242400,Census Tract 2424; Cook County; Illinois,1597,350,959,280,8,0.21916092673763307,0.6005009392611146,0.17532874139010646,0.005009392611145898
