geoid,tract_name,median_income,workers_total,workers_car,workers_public,workers_walk,workers_other,workers_home,pct_car,pct_public,pct_walk,pct_other,pct_home,hh_total,hh_no_vehicle,hh_one_vehicle,hh_two_vehicle,hh_three_plus_vehicle,pct_hh_no_vehicle,pct_hh_one_vehicle,pct_hh_two_vehicle,pct_hh_three_plus_vehicle,mean_travel_time_min
17031802002,Census Tract 8020.02; Cook County; Illinois,131217.0,2406,1728,63,0,17,517,0.7182044887780549,0.0261845386533665,0.0,0.0070656691604322,0.2148794679966749,1635,9,335,852,288,0.0055045871559633,0.2048929663608562,0.5211009174311927,0.1761467889908257,31.48333333333333
17031802003,Census Tract 8020.03; Cook County; Illinois,153125.0,1075,792,90,0,0,170,0.7367441860465116,0.0837209302325581,0.0,0.0,0.1581395348837209,825,15,200,425,109,0.0181818181818181,0.2424242424242424,0.5151515151515151,0.1321212121212121,15.083333333333334
17031802004,Census Tract 8020.04; Cook County; Illinois,43708.0,2674,2169,29,0,52,403,0.8111443530291698,0.0108451757666417,0.0,0.0194465220643231,0.1507105459985041,2324,13,1297,772,133,0.0055938037865748,0.5580895008605852,0.3321858864027538,0.0572289156626506,37.85
17031802100,Census Tract 8021; Cook County; Illinois,169625.0,1675,973,270,0,16,409,0.5808955223880597,0.1611940298507462,0.0,0.0095522388059701,0.2441791044776119,1258,34,271,680,219,0.027027027027027,0.2154213036565977,0.5405405405405406,0.1740858505564388,21.1
17031802200,Census Tract 8022; Cook County; Illinois,182827.0,2388,1362,234,0,167,548,0.5703517587939698,0.0979899497487437,0.0,0.0699329983249581,0.2294807370184254,1989,89,607,1144,123,0.0447461035696329,0.3051784816490699,0.5751633986928104,0.06184012066365,30.666666666666668
17031802300,Census Tract 8023; Cook County; Illinois,125694.0,2271,1446,282,0,0,543,0.6367239101717305,0.1241743725231175,0.0,0.0,0.2391017173051519,2658,325,966,1083,266,0.1222723852520692,0.3634311512415349,0.4074492099322799,0.1000752445447705,28.8
17031802402,Census Tract 8024.02; Cook County; Illinois,79375.0,2759,2349,129,0,80,186,0.8513954331279449,0.0467560710402319,0.0,0.0289960130482058,0.0674157303370786,2333,169,726,1050,265,0.0724389198456922,0.3111873124732104,0.4500642948992713,0.1135876553793399,42.88333333333333
17031802403,Census Tract 8024.03; Cook County; Illinois,85278.0,754,602,17,0,4,124,0.7984084880636605,0.0225464190981432,0.0,0.0053050397877984,0.1644562334217506,784,5,423,316,35,0.0063775510204081,0.5395408163265306,0.4030612244897959,0.0446428571428571,10.5
17031802404,Census Tract 8024.04; Cook County; Illinois,77988.0,4281,3674,112,0,78,417,0.8582106984349451,0.0261621116561551,0.0,0.0182200420462508,0.0974071478626489,3192,300,1296,1248,244,0.093984962406015,0.4060150375939849,0.3909774436090225,0.0764411027568922,64.4
17031802503,Census Tract 8025.03; Cook County; Illinois,103482.0,4101,3037,265,0,0,770,0.7405510851011948,0.0646183857595708,0.0,0.0,0.1877590831504511,2637,88,1122,742,302,0.0333712552142586,0.4254835039817975,0.2813803564656807,0.1145240803943875,55.516666666666666
17031802504,Census Tract 8025.04; Cook County; Illinois,89188.0,3118,2796,55,0,4,256,0.8967286722257858,0.0176395125080179,0.0,0.0012828736369467,0.0821039127645926,2079,25,443,836,563,0.012025012025012,0.2130832130832131,0.4021164021164021,0.2708032708032708,47.7
17031802505,Census Tract 8025.05; Cook County; Illinois,79389.0,4171,3478,130,0,37,487,0.833852793095181,0.0311675857108607,0.0,0.0088707743946295,0.1167585710860704,2622,47,1257,1071,173,0.0179252479023646,0.4794050343249428,0.408466819221968,0.0659801678108314,61.4
17031802506,Census Tract 8025.06; Cook County; Illinois,83971.0,1370,1191,62,27,6,84,0.8693430656934307,0.0452554744525547,0.0197080291970802,0.0043795620437956,0.0613138686131386,796,38,258,286,108,0.0477386934673366,0.3241206030150754,0.3592964824120603,0.135678391959799,21.433333333333334
17031802605,Census Tract 8026.05; Cook County; Illinois,115179.0,3624,2628,100,0,34,715,0.7251655629139073,0.0275938189845474,0.0,0.0093818984547461,0.1972958057395143,3143,201,1242,1246,367,0.0639516385618835,0.3951638561883551,0.3964365256124721,0.1167674196627426,48.48333333333333
17031802607,Census Tract 8026.07; Cook County; Illinois,132313.0,564,404,30,0,0,121,0.7163120567375887,0.0531914893617021,0.0,0.0,0.2145390070921985,433,3,121,167,121,0.0069284064665127,0.279445727482679,0.3856812933025404,0.279445727482679,7.383333333333334
17031802608,Census Tract 8026.08; Cook County; Illinois,94583.0,3012,1907,272,18,64,717,0.6331341301460823,0.0903054448871182,0.0059760956175298,0.0212483399734395,0.2380478087649402,2896,90,1543,873,304,0.0310773480662983,0.5328038674033149,0.3014502762430939,0.1049723756906077,38.25
17031802609,Census Tract 8026.09; Cook County; Illinois,69446.0,4288,3667,12,0,0,595,0.8551772388059702,0.0027985074626865,0.0,0.0,0.1387593283582089,2725,75,1241,942,382,0.0275229357798165,0.4554128440366972,0.3456880733944954,0.1401834862385321,61.55
17031802610,Census Tract 8026.10; Cook County; Illinois,136786.0,1092,840,21,0,10,207,0.7692307692307693,0.0192307692307692,0.0,0.0091575091575091,0.1895604395604395,778,5,232,339,128,0.0064267352185089,0.2982005141388175,0.43573264781491,0.1645244215938303,14.75
17031802701,Census Tract 8027.01; Cook County; Illinois,136510.0,3240,2598,165,0,36,420,0.8018518518518518,0.0509259259259259,0.0,0.0111111111111111,0.1296296296296296,2189,75,473,1246,260,0.0342622201918684,0.2160804020100502,0.5692096847875743,0.1187756966651439,47.0
17031802702,Census Tract 8027.02; Cook County; Illinois,104926.0,1984,1520,74,0,18,326,0.7661290322580645,0.0372983870967741,0.0,0.0090725806451612,0.1643145161290322,1593,202,345,675,292,0.1268047708725674,0.2165725047080979,0.423728813559322,0.1833019460138104,27.633333333333333
17031802801,Census Tract 8028.01; Cook County; Illinois,136563.0,2442,1488,141,16,33,757,0.6093366093366094,0.0577395577395577,0.0065520065520065,0.0135135135135135,0.30999180999181,1842,49,610,969,180,0.0266015200868621,0.3311617806731813,0.5260586319218241,0.0977198697068403,28.08333333333333
17031802802,Census Tract 8028.02; Cook County; Illinois,114955.0,3334,2767,88,0,16,449,0.8299340131973605,0.0263947210557888,0.0,0.0047990401919616,0.1346730653869226,2305,22,723,968,435,0.0095444685466377,0.3136659436008677,0.4199566160520607,0.1887201735357917,48.083333333333336
17031802900,Census Tract 8029; Cook County; Illinois,173654.0,2804,1944,251,19,19,542,0.6932952924393724,0.0895149786019971,0.0067760342368045,0.0067760342368045,0.1932952924393723,2068,17,550,1087,330,0.0082205029013539,0.2659574468085106,0.5256286266924565,0.1595744680851064,37.7
17031803005,Census Tract 8030.05; Cook County; Illinois,112455.0,1661,1089,17,0,0,526,0.6556291390728477,0.0102347983142685,0.0,0.0,0.316676700782661,1151,40,528,378,180,0.0347523892267593,0.4587315377932233,0.3284100781928757,0.156385751520417,18.916666666666668
17031803007,Census Tract 8030.07; Cook County; Illinois,105833.0,2586,1865,14,99,0,558,0.7211910286156226,0.0054137664346481,0.0382830626450116,0.0,0.2157772621809744,2116,133,833,934,172,0.0628544423440453,0.3936672967863894,0.441398865784499,0.0812854442344045,33.8
17031803008,Census Tract 8030.08; Cook County; Illinois,148947.0,2269,1577,110,19,14,538,0.6950198325253416,0.0484795063904803,0.008373732921992,0.006170118995152,0.2371088585279859,1686,67,354,984,194,0.0397390272835112,0.2099644128113879,0.5836298932384342,0.1150652431791221,28.85
17031803010,Census Tract 8030.10; Cook County; Illinois,120417.0,2542,1880,73,0,1,582,0.7395751376868608,0.0287175452399685,0.0,0.0003933910306845,0.2289535798583792,1734,0,483,889,325,0.0,0.2785467128027681,0.5126874279123415,0.1874279123414071,32.666666666666664
17031803012,Census Tract 8030.12; Cook County; Illinois,79653.0,1360,1087,57,0,6,201,0.799264705882353,0.0419117647058823,0.0,0.0044117647058823,0.1477941176470588,1007,39,480,392,89,0.038728897715988,0.4766633565044687,0.3892750744786494,0.0883813306852035,19.316666666666663
17031803013,Census Tract 8030.13; Cook County; Illinois,106226.0,3113,2045,12,0,23,1013,0.6569225827176357,0.0038548024413748,0.0,0.0073883713459685,0.3254095727593961,2394,141,843,1109,244,0.0588972431077694,0.3521303258145363,0.4632414369256474,0.1019214703425229,35.0
17031803014,Census Tract 8030.14; Cook County; Illinois,81019.0,2095,1879,60,0,0,116,0.8968973747016706,0.0286396181384248,0.0,0.0,0.0553699284009546,1407,47,617,499,127,0.0334044065387348,0.4385216773276474,0.3546552949538024,0.0902629708599857,32.983333333333334
17031803015,Census Tract 8030.15; Cook County; Illinois,103138.0,2299,1680,90,0,0,469,0.7307525010874293,0.039147455415398,0.0,0.0,0.2040017398869073,2014,227,542,874,220,0.1127110228401191,0.2691161866931479,0.4339622641509434,0.109235352532274,30.5
17031803016,Census Tract 8030.16; Cook County; Illinois,140875.0,1312,840,87,0,0,346,0.6402439024390244,0.0663109756097561,0.0,0.0,0.2637195121951219,909,72,373,355,93,0.0792079207920792,0.4103410341034103,0.3905390539053905,0.1023102310231023,16.1
17031803017,Census Tract 8030.17; Cook County; Illinois,103529.0,3317,2793,65,0,16,443,0.8420259270425083,0.0195960205004522,0.0,0.0048236358154959,0.1335544166415435,2472,111,971,1101,231,0.0449029126213592,0.392799352750809,0.4453883495145631,0.0934466019417475,47.9
17031803100,Census Tract 8031; Cook County; Illinois,150208.0,1681,947,74,6,27,618,0.5633551457465794,0.0440214158239143,0.0035693039857227,0.0160618679357525,0.3676383105294467,1155,14,242,588,262,0.0121212121212121,0.2095238095238095,0.509090909090909,0.2268398268398268,17.716666666666665
17031803200,Census Tract 8032; Cook County; Illinois,98618.0,2113,1413,99,28,23,550,0.6687174633222905,0.0468528159015617,0.0132513014671083,0.0108849976336961,0.2602934216753431,2069,288,860,537,359,0.139197680038666,0.4156597390043499,0.2595456742387627,0.1735137747704205,26.05
17031803300,Census Tract 8033; Cook County; Illinois,102095.0,3017,1834,252,0,108,802,0.6078886310904872,0.0835266821345707,0.0,0.0357971494862446,0.2658269804441498,2878,258,1505,993,109,0.0896455872133425,0.5229325920778318,0.3450312717164697,0.0378735232800555,36.91666666666666
17031803400,Census Tract 8034; Cook County; Illinois,150530.0,3190,2141,294,0,16,722,0.6711598746081505,0.0921630094043887,0.0,0.0050156739811912,0.2263322884012539,2276,17,483,1102,659,0.0074692442882249,0.2122144112478031,0.484182776801406,0.289543057996485,41.13333333333333
17031803500,Census Tract 8035; Cook County; Illinois,142417.0,2676,1941,89,0,100,546,0.7253363228699552,0.0332585949177877,0.0,0.0373692077727952,0.2040358744394619,2121,169,563,1152,188,0.0796793965110796,0.2654408297972654,0.5431400282885431,0.0886374351720886,35.5
17031803603,Census Tract 8036.03; Cook County; Illinois,179401.0,3067,1984,74,0,30,921,0.6468862080208673,0.0241278121943267,0.0,0.0097815454841865,0.3002934463645256,2267,35,533,1020,433,0.0154389060432289,0.2351124834583149,0.4499338332598147,0.1910013233348037,35.766666666666666
17031803604,Census Tract 8036.04; Cook County; Illinois,93692.0,2160,1556,89,0,47,410,0.7203703703703703,0.0412037037037037,0.0,0.0217592592592592,0.1898148148148148,1806,74,605,917,196,0.0409745293466223,0.3349944629014396,0.5077519379844961,0.1085271317829457,29.166666666666668
17031803605,Census Tract 8036.05; Cook County; Illinois,103409.0,3350,2389,68,0,22,871,0.713134328358209,0.0202985074626865,0.0,0.0065671641791044,0.26,2510,12,990,1202,169,0.0047808764940239,0.3944223107569721,0.4788844621513944,0.0673306772908366,41.31666666666667
17031803607,Census Tract 8036.07; Cook County; Illinois,120750.0,2297,1704,60,125,5,403,0.7418371789290379,0.0261210274270787,0.0544188071397475,0.0021767522855899,0.1754462342185459,1639,8,415,967,189,0.0048810250152532,0.2532031726662599,0.589993898718731,0.1153142159853569,31.566666666666663
17031803608,Census Tract 8036.08; Cook County; Illinois,126574.0,4359,3761,78,0,0,520,0.8628125716907548,0.0178940123881624,0.0,0.0,0.1192934159210828,3298,153,838,1682,476,0.0463917525773195,0.2540933899332929,0.5100060642813826,0.1443298969072164,63.98333333333333
17031803611,Census Tract 8036.11; Cook County; Illinois,71510.0,3672,3003,0,27,0,497,0.8178104575163399,0.0,0.0073529411764705,0.0,0.1353485838779956,2159,182,787,808,327,0.0842982862436313,0.364520611394164,0.3742473367299676,0.1514590088003705,52.91666666666666
17031803612,Census Tract 8036.12; Cook County; Illinois,67500.0,2061,1661,2,0,42,311,0.8059194565744784,0.0009704027171276,0.0,0.0203784570596797,0.150897622513343,1410,155,667,490,80,0.1099290780141844,0.4730496453900709,0.3475177304964539,0.0567375886524822,29.166666666666668
17031803613,Census Tract 8036.13; Cook County; Illinois,66745.0,1588,1366,4,0,15,195,0.8602015113350125,0.0025188916876574,0.0,0.0094458438287153,0.1227959697732997,1128,120,432,409,120,0.1063829787234042,0.3829787234042553,0.3625886524822695,0.1063829787234042,23.216666666666665
17031803614,Census Tract 8036.14; Cook County; Illinois,61120.0,2394,2092,0,0,45,219,0.8738512949039264,0.0,0.0,0.018796992481203,0.0914786967418546,1596,45,774,583,165,0.0281954887218045,0.4849624060150376,0.3652882205513784,0.1033834586466165,36.25
17031803615,Census Tract 8036.15; Cook County; Illinois,105625.0,1376,1116,0,0,0,233,0.811046511627907,0.0,0.0,0.0,0.1693313953488372,1071,24,533,445,61,0.0224089635854341,0.4976657329598506,0.415499533146592,0.0569561157796451,19.05
17031803616,Census Tract 8036.16; Cook County; Illinois,94786.0,3142,2323,11,0,219,552,0.7393380012730745,0.0035009548058561,0.0,0.0697008274984086,0.1756842775302355,2128,96,764,770,413,0.0451127819548872,0.3590225563909774,0.3618421052631579,0.194078947368421,43.16666666666666
17031803701,Census Tract 8037.01; Cook County; Illinois,82375.0,1631,1179,37,0,35,361,0.7228694052728387,0.0226854690374003,0.0,0.0214592274678111,0.2213366033108522,1363,80,633,522,63,0.0586940572267057,0.4644167278063096,0.3829787234042553,0.0462215700660308,21.166666666666668
17031803702,Census Tract 8037.02; Cook County; Illinois,112750.0,2985,2104,128,0,40,688,0.704857621440536,0.0428810720268006,0.0,0.0134003350083752,0.2304857621440536,2447,78,1114,934,177,0.0318757662443808,0.4552513281569268,0.3816918675929709,0.0723334695545566,38.28333333333333
17031803800,Census Tract 8038; Cook County; Illinois,131024.0,2406,1804,109,0,84,373,0.7497921862011637,0.0453034081463009,0.0,0.0349127182044887,0.1550290939318371,1688,70,442,913,245,0.0414691943127962,0.2618483412322275,0.5408767772511849,0.1451421800947867,33.88333333333333
17031803901,Census Tract 8039.01; Cook County; Illinois,80744.0,1939,1554,70,13,0,293,0.8014440433212996,0.0361010830324909,0.0067044868488911,0.0,0.1511088189788551,1997,220,1131,505,99,0.1101652478718077,0.5663495242864296,0.2528793189784677,0.0495743615423134,27.433333333333334
17031803902,Census Tract 8039.02; Cook County; Illinois,107533.0,1731,1380,12,6,107,214,0.7972270363951474,0.0069324090121317,0.0034662045060658,0.0618139803581744,0.1236279607163489,1229,10,283,586,266,0.0081366965012205,0.2302685109845402,0.4768104149715215,0.2164361269324654,25.28333333333333
17031804000,Census Tract 8040; Cook County; Illinois,90526.0,2424,1904,64,14,10,342,0.7854785478547854,0.0264026402640264,0.0057755775577557,0.0041254125412541,0.141089108910891,1946,79,665,850,298,0.040596094552929,0.3417266187050359,0.4367934224049332,0.1531346351490236,34.7
17031804102,Census Tract 8041.02; Cook County; Illinois,175204.0,3147,2093,233,0,52,769,0.6650778519224658,0.0740387670797585,0.0,0.0165236733396885,0.244359707658087,2370,0,390,1538,301,0.0,0.1645569620253164,0.6489451476793249,0.1270042194092827,39.63333333333333
17031804104,Census Tract 8041.04; Cook County; Illinois,147849.0,2761,2189,131,0,11,422,0.7928286852589641,0.0474465773270554,0.0,0.0039840637450199,0.1528431727634915,1878,65,406,857,436,0.0346112886048988,0.2161874334398296,0.4563365282215122,0.2321618743343983,38.98333333333333
17031804105,Census Tract 8041.05; Cook County; Illinois,149381.0,2214,1745,45,0,0,424,0.7881662149954833,0.0203252032520325,0.0,0.0,0.1915085817524842,1579,18,291,930,203,0.0113996200126662,0.1842938568714376,0.5889803673210893,0.1285623812539582,29.83333333333333
17031804106,Census Tract 8041.06; Cook County; Illinois,147500.0,3925,2773,88,0,15,1049,0.7064968152866242,0.022420382165605,0.0,0.0038216560509554,0.2672611464968152,2642,19,704,1344,468,0.0071915215745647,0.2664647993943982,0.5087055261165784,0.1771385314155942,47.93333333333333
17031804108,Census Tract 8041.08; Cook County; Illinois,91386.0,2405,1621,161,0,38,525,0.674012474012474,0.0669438669438669,0.0,0.0158004158004158,0.2182952182952183,2299,175,1255,734,114,0.0761200521966072,0.5458895171813832,0.3192692474989125,0.0495867768595041,31.33333333333333
17031804109,Census Tract 8041.09; Cook County; Illinois,160298.0,1474,1171,64,0,0,214,0.7944369063772049,0.0434192672998643,0.0,0.0,0.1451831750339213,1173,73,226,633,168,0.062233589087809,0.1926683716965047,0.5396419437340153,0.1432225063938619,21.0
17031804202,Census Tract 8042.02; Cook County; Illinois,179270.0,3421,2531,144,0,17,708,0.7398421514177141,0.042092955276235,0.0,0.004969307220111,0.2069570301081555,2758,149,663,1288,363,0.0540246555474981,0.2403915881073241,0.467005076142132,0.1316171138506164,45.21666666666667
17031804203,Census Tract 8042.03; Cook County; Illinois,235417.0,1480,1114,75,0,0,262,0.7527027027027027,0.0506756756756756,0.0,0.0,0.177027027027027,1097,0,117,482,323,0.0,0.1066545123062898,0.4393801276207839,0.2944393801276208,20.3
17031804204,Census Tract 8042.04; Cook County; Illinois,149545.0,1851,1218,101,0,1,474,0.6580226904376013,0.0545650999459751,0.0,0.0005402485143165,0.2560777957860616,1836,18,662,693,360,0.0098039215686274,0.3605664488017429,0.3774509803921568,0.196078431372549,22.95
17031804305,Census Tract 8043.05; Cook County; Illinois,90813.0,4563,4121,69,0,17,338,0.9031339031339032,0.0151216305062458,0.0,0.0037256191102344,0.074074074074074,2706,245,792,965,399,0.0905395417590539,0.2926829268292683,0.3566149297856615,0.147450110864745,70.41666666666667
